DATE1,CUSTNAME,CUSTNMBR,ADRSCODE,Service_Call_ID,Record_Notes
Cut off power to the unit from the disconnect , locked disconnect and tagged it.  Found a leak in liquid line flare connection on the indoor unit.  Recovered 1.17 pounds of refrigerant,  repaired leaking connection pressure tested unit, found another leak in the flare connection in the outdoor unit.  Repaired that connection too. Pressure tested the system again. System holds pressures.  Vacuum the refrigerant circuit, and then charge the unit  with r410a (2.9 lbs) .  Turned on the unit and tested operation. Unit is cooling.

Remote control to the unit might be defective. I recommended Jeff to get a new remote

WORK COMPLETED

Please use the following URL to view related photos/videos:
https://vision.xoeye.io/partners/havtech/activity/CE6A35B3-1B76-45D6-A12D-3F79B32DB4BD"

2023-04-26 00:00:00,"",AVAL042,FOUNDRY ROW,23-02444,"[4/26/2023 8:21:02 PM Barnes, Shantwan - 0001] 
23-02444 FOUNDRY ROW RTU 1 TRANSDUCER 1 DISCHARGE 

* I removed circuit 1 discharge transducer and installed a new one.
* I verified alarm cleared from RSMD control, with accurate pressure readings.
* I forced cooling on to check operations and no alarms system is normal.

AAON RTU 1 
M - 070 - 8 - 0 - EA09 - 3EB
S- 202004BNGY83764

Job complete

Please use the following URL to view related photos/videos:
https://vision.xoeye.io/partners/havtech/activity/FE248DC2-12ED-4C1C-A3C3-4470838D92C2"

2023-04-27 00:00:00,"",AVAL042,FOUNDRY ROW,23-02445,"[4/26/2023 8:02:27 PM Barnes, Shantwan - 0001] 
23-02445 FOUNDRY ROW RTU 2 CONDENSER FAN MOTOR 

* I attempted to replace the defective condenser fan motor, using my 13ft telescopic ladder.
* This was unsafe with one tech, need to look into a taller ladder or a second tech.

Job is incomplete



Please use the following URL to view related photos/videos:

https://vision.xoeye.io/partners/havtech/activity/639854B6-4701-45B4-94AD-84D91F46D21B

[4/27/2023 10:07:25 PM Barnes, Shantwan - 0002] 
23-02445 FOUNDRY ROW RTU 2 CONDENSER FAN MOTOR 
SHANTWAN BARNES

* I went to LOWES and purchased a 22ft collapsible ladder to reach the top of unit.
* I removed the defective condenser fan motor.
* I installed the new condenser motor, reused blade as it was still in good condition.
* The motor turns freely, I cleaned up the working area and disposed motor into the customer’s dumpster.
(This repair is complete)

AAON RTU 2
M-RN-070-8-0-EA09-3EB
S-202004-BNGY83765



Please use the following URL to view related photos/videos:

https://vision.xoeye.io/partners/havtech/activity/D7068347-ADCC-4B08-BBC6-6D906C546F1F"

2023-05-11 00:00:00,HAVTECH - ROD HOLLENBERGER,HHOL001,2500 W BELVEDER,22-10951,"[4/26/2023 7:57:41 PM Nguyen, Tuan - 0001] 
AAON RTU-INSTALLED REHEAT MODULE 

DOAS 1

M-RN-050-3-0-EB09-1A8
S-202211-BNEW26131

4/26/23-Tuan 

—got parts delivered from shop
—installed reheat module on RTU
—RTU shipped without reheat module

Please use the following URL to view related photos/videos:
https://vision.xoeye.io/partners/havtech/activity/DBBFEFE6-8701-44CE-A40A-ACD724AA39DF"

2023-04-26 00:00:00,"",ACES005,BEULAH REC,23-02630,"[4/26/2023 7:53:59 AM Overton, Steven - 0001] 
- Task 

OJT with Tim Massenburg on AGZ chiller 

- Summary 

Completed OJT on AGZ chiller start up with Tim Massenburg.
Worked with him on submittal review to set up and job site design. Worked with him on parameters in the controller, start up procedures and methods of getting load for start up. Completed start up of the chiller. Showed Tim Yabe and connected to the MT 3 controller to show that the com card to BAS does talk. 

- To do 

Nothing, Service complete 

- Tools Used 

Hand tools 

- Material Used 

None 




Please use the following URL to view related photos/videos:
https://vision.xoeye.io/partners/havtech/activity/C6721067-6510-4130-901D-478429EC817C"

2023-04-26 00:00:00,"",HHOL001,2500 W BELVEDER,22-10952,"[4/26/2023 7:47:52 PM Nguyen, Tuan - 0001] 
 AAON RTU STARTUP
DOAS 2

M-RN-050-3-0-EB09-1A8
S-202211-BNEW26131

4/26/23-Tuan 
Arrived onsite met with POC and locate unit.

—perform tighten up
—verify power, voltage, phasing ok
—verify blowers, exhaust fans and dampers rotation ok
—verify HEATWHEEL ok
—verify each stages of heating ok
—verify each stages of cooling ok
—verify dehum ok
—verify amp draws normal 
—setup system manager 

COMPLETE 

Please use the following URL to view related photos/videos:
https://vision.xoeye.io/partners/havtech/activity/7580BBFC-F88E-4A84-8AFF-25202210374C"

2023-04-26 00:00:00,"",AVAL042,FOUNDRY ROW,23-02446,"[4/26/2023 7:47:42 PM Barnes, Shantwan - 0001] 
23-02446 FOUNDRY ROW RTU 3 REPAIRS 
SHANTWAN BARNES
* I meet with poc and he opened the door for roof access.
* I loaded parts on my cart and took them up inside the stairwell.
* I walked over to RTU 3, turned off power, removed defective exhaust motor and compressor contactors 1 & 2.
* I installed new exhaust motor, contactors with auxiliary switches.
* I restored power, verified operations and removed defective parts from roof.
AAON RTU 3
M - RN - 050 - 8 - 0 - EA09 - 3DB
S - 202004 - BNGW83769
(JOB COMPLETE )


Please use the following URL to view related photos/videos:

https://vision.xoeye.io/partners/havtech/activity/DE090EF7-70CB-4FD5-8ED7-E4B13D8183CF"

2023-05-09 00:00:00,HAVTECH - MARK NEELY,HNEE001,PARCEL I,23-03254,"[4/26/2023 7:13:28 PM Eddy, Craig - 0001] 
PRE-START
Meet with Dave from BMI and went over the following 
- There is no communication wires between air handler and condenser for all 3 units. 
- A reheat oil return drip leg will need to be installed at bottom of riser before entering the air handler 
- No units are completely piped out 
- I pointed out that the electrical company will need to install a grommet we’re wires penetrated electrical disconnect. 
AAON 
RN-040-3-0-B402-3C9
202204-BNGV99375
DOAS-2
CFA-040-D-A-3-GCOOK
202203-CNCU11967
CU-2

RN-070-3-0-B202-3E9
202204-BNGY99373
DOAS-1
CFA-070-D-A-3-GCOOK
202203-CNCX11966
CU-1

RN-050-3-0-B402-3D9
202204-BNGW99374
DOAS-3
CFA-050-D-A-3-GCOOK
202203-CNCV11968
CU-3

Job complete 


Please use the following URL to view related photos/videos:
https://vision.xoeye.io/partners/havtech/activity/01E4F2C3-6AB3-4563-8CC2-1426EDDAF2F3


[4/26/2023 9:10:30 PM DiGiovanni, Louis - 0001] 
4/26/23.  Lou
DOAS-3.  AAON
M-RN-050-3-0-B402-3D9
S-202204-BNGW99374
Start up 
- arrived on site and called poc David Ayala and meet 
- went to units on roof 
- they were still piping refrigerant line 
- Craig eddy was onsite for piping inspection 
- they need to add drip leg and oil return for reheat line 
- they were not ready for start up 
Job not complete 

https://visionshare.xoi.io/?id=msf0de0aca-f23c-i153-8554405e9c22-u284-9a30ba8427a1


Sent from my iPad

[5/9/2023 4:05:23 PM SISCO, ROBERT - 0002] 
DOAS-3
AAON
M#RN-050-3-0-B402-3D9
S#202204-BNGW99374

CU-3
M#CFA-050-D-A-3-GC00K
S#202203-CNCV11968

Arrived on site, checked in with POC and HITT Construction. Had POC take us on to the Roof where the Units were located 
-Performed Pre-Start Up Checks on Condenser 
-Tightened Electric Connections
-Waited on Electrician to turn Power on to the Condenser 
-While performing Start Up found that the VCCX2 Controller could not communicate with the RSMD Modules in the Condenser.
-Had to re-wire the Communication Loop wires
-Moved the Com Loop Wires from the Com Port to the E-Bus port, had to connect a Ebus Cable to the Com Loop Wires coming from the  LVTB Strip
-once Communication between the AHU and Condenser was established we completed the Start Up, logged readings and filled out Start Up sheet. 


Start up is Complete 
Put in a Schematic change request l thru DOA Ticket 

Issues found during start up
-Space Sensor needs to be mounted 
-1 of 2 Condensate Drains needs to be installed 


https://visionshare.xoi.io/?id=ms5952d34c-5a07-i156-bf1b4b02bf43-uF4E-f15f263b49a0

[5/9/2023 9:56:06 PM Jackson, Markus - 0003] 
5/9/2023

Markus J.
AAON DOAS-3
M#: RN-050-3-0-B402-3D9
S#: 202204-BNGW99374

CU-3
M#: CFA-050-D-A-3-GC00K
S#: 202203-CNCV11968

Work Performed
- Arrived on site, met with Rob and POC, and gained access to equipment 
- Opened control cabinet and tightened electrical connections in condenser while waiting for power
- Checked condenser fan rotation and operation, ok
- Checked compressor rotation and operation, ok
- Found VCCX2 controller not communicating with the RSMD modules in the condenser
- Re-wire the communication loop wires
- Moved the Com Loop Wires from the Com Port to the E-Bus port, had to connect a bus Cable to the Com Loop Wires coming from the LVTB Strip
- Once communication between the AHU and condenser was established we completed the Start Up
- Configured unit 
- Charged circuits with R-410A (customer supply)
- Checked cooling operation, ok.
- Logged readings and filled out Start Up sheet
- Complete


Please use the following URL to view related photos/videos:
https://vision.xoeye.io/partners/havtech/activity/420BE085-69C2-4CD1-AC69-A9A737F7498B"

2023-06-02 00:00:00,"",HJON001,624 N GLEBE RD,23-03279,"[4/26/2023 7:08:47 PM Baker, Christopher - 0001] 
4/26/2023
624 N Glebe Rd. 
Aaon 
Startup 
OAU-2
MN: RN-040-8-0-EA09-3D9
SN: 202201-BNGV96465

- Condenser fans wired wrong from factory. 
- Compressors tripping on head pressure 
- I re-wired the condenser fans a few times. They are ECM fans, which makes it harder to troubleshoot. 
- I was able to get fan 4 and fan 2 wired right. Which leaves just two condenser fans. No matter how they were wired they fans wouldn’t run. 
- I need to further troubleshoot tomorrow. 
- I need to check the motors themselves to verify they are good. 
- So condenser fans 1 & 3 the motors need to be check. 
- I ran out of time today to check the motors. 

https://visionshare.xoi.io/?id=ms9f9b0602-f23c-i155-993d43d89f17-uB9E-1d7ca4847f78

[4/27/2023 9:50:08 PM Baker, Christopher - 0002] 
4/27/2023
624 N Glebe Rd.
Chris Baker
DOA
Aaon OAU-2 
MN: RN-040-8-0-EA09-3D9   SN: 202201-BNGV96465

- I needed to log the cooling to finish the start up. 
- I started with circuit 1. It kept tripping on high head pressure. 
- The fuses for condenser fan 1 blew. 
- The fuses for condenser fan 3 blew. 
- I needed up having to re-wire the 0-10vdc signals from the RSMD boards that go to each condenser fan. I matched them up with the right compressor. 
- At this moment circuits 2 & 4 are operational. Circuits 1 & 3 are not operational. 
- Need to check the power wiring connections at the condenser fan motors. 
- This requires an 8’ ladder, getting on top of the unit  and removing the cage and checking the connections 
- Will verify connections tomorrow 
- Job incomplete 

https://visionshare.xoi.io/?id=ms932bf643-f23c-i155-dc944a4c8b62-uB9E-422f053c80e5

[5/2/2023 10:06:16 PM Sparrow, John - 0003] 
23-03279  624 N GLEBE RD DOA Condenser Fan Motors OAU 2

-AAON OAU-2
 MN: RN-040-8-0-EA09-3D9
 SN: 202201-BNGV96465


-Arrived on Site met up with JT and   Chris B. To troubleshoot DOA on AAON OAU 2

-Once at the unit Itvwas in the occupied mode heating. I shut the power down lock out tag out the unit power.

-Climb on top of the unit using a 8 foot ladder to troubleshoot the wiring and the Condenser fan motors.

-Found that the motors were blowing fuses so to the bearings being faulty need to replace condenser fan motor 1&3.

Job Completed!

https://visionshare.xoi.io/?id=ms952db695-b8d4-i144-19e843bfa7ea-uB87-01209af094d9

[5/12/2023 6:16:00 PM Sparrow, John - 0005] 
23-03083 Glebe Rd Assist Chris B with Condenser fan motor replacement OAU 2

-On site met Chris at the staircase to gain access to the unit located on the roof

-Once at the unit help with troubleshooting and testing condenser fan set up.

-Placed unit is not normal ops New Condenser fan motor is in service all is well.

Job not Completed 


https://visionshare.xoi.io/?id=msdbe815e7-b8d4-i144-05f141ccbfba-uB87-b8f3baec8b0a

[5/12/2023 9:21:45 PM Baker, Christopher - 0004] 
5/12/2023
624 N Glebe Rd.
Chris Baker
DOA
Aaon OAU-2 
MN: RN-040-8-0-EA09-3D9   
SN: 202201-BNGV96465

- Arrived on site and waited for parts to be delivered. 
- Relocated all tools and parts to the roof 
- I disabled the unit and powered it off
- I locked and tagged out the disconnect before performing any work
- I got an 8’ ladder to the roof to access the top of the unit 
- I removed the cage around condenser fan 1
- I cut the wires for the supply voltage and 0-10vdc. 
- The factory used butt connectors, I don’t use those so I replaced them will bell connectors. 
- I removed the blade for the fan motor
- I pulled the fan motor out of the bracket 
- The new motor is much taller than the old motor 
- I reached out to aaon to make sure they sent us the right motors 
- Turns out the replacement fan motor is the taller motor and will work with the existing bracket. 
- I installed the new motor and wired it up
- I installed the blade on to the motor and tightened it down 
- I installed the cage overtop of the Condenser fan, the top of the shaft was about 1/4” from touching the cage. 
- I removed my lock out tag out and power the unit back on and put it into normal operation. 
- I ran the new motor and amped it out. Amps were 6.0,6.0
- Unit is running in cooling make supply set-point of 70°. 
- Circuit 1 is operational and the condenser fan is working great 
- Cleaned up all tools and materials 
- Checked out with customer 
- still have another motor to replace in this unit (fan 3)
- Job incomplete 

https://visionshare.xoi.io/?id=ms9ff39f31-5a07-i155-def4434895ae-uB9E-ae8d4da76fa3

[5/15/2023 10:03:38 PM Baker, Christopher - 0006] 
5/15/2023
624 N Glebe Rd.
Chris Baker
DOA
Aaon OAU-2 
MN: RN-040-8-0-EA09-3D9   
SN: 202201-BNGV96465

- Relocated tools and fan motors to the roof. 
- I disabled the unit and powered it off
- I locked and tagged out the disconnect before performing any work
- I got an 8’ ladder to the roof to access the top of the unit 
- I removed the cage around condenser fan 3
- I cut the wires for the supply voltage and 0-10vdc. 
- The factory used butt connectors, I don’t use those so I replaced them will bell connectors. 
- I removed the blade for the fan motor
- I pulled the fan motor out of the bracket 
- The new motor is much taller than the old motor 
- I installed the new motor and wired it up
- I installed the blade on to the motor and tightened it down 
- I installed the cage overtop of the Condenser fan, the top of the shaft was about 1/4” from touching the cage. 
